commune_nom;voie_nom;commune_insee
Paris;7U2 Place Grace Murray Hopper;75113
Paris;4P1 Rue du Tage;75113
Paris;7P2 Avenue André Rivoire;75114
Paris;Place de Narvik;75108
Paris;Place Gabriel Péri;75108
Paris;Cité Héron;75110
Paris;Place Jean Gabin;75118
Paris;162P25 Rue des Poissonniers;75118
Paris;6Z2 Square Rosny Aîné;75113
Paris;162P26 Rue des Poissonniers;75118
Paris;4Z2 Cours des Avocats;75117
Paris;50W1 Boulevard Saint-Jacques;75114
Paris;2Z2 Cours des Avocats;75117
Paris;63P4 Rue Riquet;75118
Paris;Voie B/7;75107
Paris;162P23 Rue des Poissonniers;75118
Paris;Voie Di/13;75113
Paris;18Z1 Rue Cantagrel;75113
Paris;Pont Morland;75104
Paris;Voie D/6;75106
Paris;183P54 Avenue de Clichy;75117
Paris;166P2 Rue de Saussure;75117
Paris;58U1 Avenue de France;75113
Paris;7Z1 Allée Marianne Breslauer;75115
Paris;109P4 Rue de la Haie Coq;75119
Paris;Rue des Juges Consuls;75104
Paris;6Z1 Passage Dubois;75119
Paris;Impasse Pers;75118
Paris;Rue Corneille;75106
Paris;Place Slimane Azem;75114
Paris;1S2 Villa des Houseaux;75120
Paris;Avenue Alphonse XIII;75116
Paris;214P3 Rue d'Aubervilliers;75119
Paris;11P1 Rue Firmin Gémier;75118
Paris;Place de l'Abbé Basset;75105
Paris;193P1 Rue d'Aubervilliers;75118
Paris;116P6 Rue de Saussure;75117
Paris;52Z3 Boulevard de Douaumont;75117
Paris;Rue Larochelle;75114
Paris;89P2 Rue des Haies;75120
Paris;Voie As/13;75113
Paris;Rue du Professeur Gosset;75118
Paris;Cour Damoye;75111
Paris;11P3 Rue Bernard Tétu;75119
Paris;Passage Dauphine;75106
Paris;194P1 Rue d'Aubervilliers;75119
Paris;1Z6 Rue Hervé Guibert;75114
Paris;Square de Port-Royal;75113
Paris;70U1 Promenade Claude Lévi-Strauss;75113
Paris;162P4 Rue des Poissonniers;75118
Paris;188P3 Rue d'Aubervilliers;75119
Paris;Pont de Sully;75104
Paris;Cour Delépine;75111
Paris;2Z2 Voie Ch/17;75117
Paris;Route des Pelouses Marigny;75112
Paris;23Z1 Boulevard Ney;75118
Paris;Voie Ae/20;75120
Paris;Place Jacques Copeau;75106
Paris;Rue de la Légion d'Honneur;75107
Paris;Place de Valenciennes;75110
Paris;Avenue Barbey d'Aurevilly;75107
Paris;Rue Edmond Guillout;75115
Paris;90P2 Rue Curial;75119
Paris;Place Sainte-Geneviève;75105
Paris;146P1 Rue de Crimée;75119
Paris;Voie Ea/20;75120
Paris;Place Johann Strauss;75110
Paris;Allée Maria Doriath;75111
Paris;Rue Mollien;75108
Paris;Cour des Bretons;75110
Paris;1P1 Impasse des Cloÿs;75118
Paris;162P1 Rue des Poissonniers;75118
Paris;183P43 Avenue de Clichy;75117
Paris;Rue Pierre Le Roy;75114
Paris;Pont du Carrousel;75107
Paris;1S1 Passage de Verdun;75119
Paris;Cité Martignac;75107
Paris;Voie Eq/13;75113
Paris;20P2 Rue Cugnot;75118
Paris;12P7 Rue du Colonel Pierre Avia;75115
Paris;Impasse Amelot;75111
Paris;Allée des Mauves;75120
Paris;Place du Cardinal Lavigerie;75112
Paris;Rue Lemon;75120
Paris;Voie Ds/13;75113
Paris;Square Marcel Toussaint;75115
Paris;31P4 Boulevard Ney;75118
Paris;162P21 Rue des Poissonniers;75118
Paris;Rue de la Légion Etrangère;75114
Paris;Square Jules Chéret;75120
Paris;9Z1 Voie Af/14;75114
Paris;Rue Savorgnan de Brazza;75107
Paris;25P1 Avenue d'Ivry;75113
Paris;9Z2 Rue Neuve Tolbiac;75113
Paris;188P4 Rue d'Aubervilliers;75119
Paris;1P1 Rue La Vieuville;75118
Paris;27P3 Rue Baron Le Roy;75112
Paris;Voie Cy/12;75112
Paris;Allée Blaise Cendrars;75101
Paris;32U1 Rue des Cheminots;75118
Paris;Porte de l'Hippodrome;75116
Paris;Place de Sydney;75107
Paris;Rue Borda;75103
Paris;Place Suzanne Valadon;75118
Paris;9P2 Passage du Poteau;75118
Paris;Impasse Martini;75110
Paris;116P11 Rue de Saussure;75117
Paris;Impasse Jean Beausire;75104
Paris;17P3 Place du Trocadéro et du Onze Novembre;75116
Paris;Place Monique Antoine;75104
Paris;12P6 Rue du Colonel Pierre Avia;75115
Paris;153P35 Rue Cardinet;75117
Paris;70P1 Rue Botzaris;75119
Paris;50Z1 Rue Baron Le Roy;75112
Paris;Voie Dk/19;75119
Paris;Place Henry de Montherlant;75107
Paris;107P1 Rue du Faubourg Saint-Denis;75110
Paris;97P3 Avenue de Flandre;75119
Paris;Place du Caire;75102
Paris;Voie Af/14;75114
Paris;Square de Luynes;75107
Paris;48P7 Rue Charles Hermite;75118
Paris;Rue Georges Dumezil;75115
Paris;18P1 Rue Paul Bourget;75113
Paris;Place Francis Poulenc;75119
Paris;7P1 Rue de Domrémy;75113
Paris;Route de la Cascade;75112
Paris;1Z2 Rue Stéphane Grappelli;75117
Paris;147P48 Rue Cardinet;75117
Paris;38Z1 Rue du Chevaleret;75113
Paris;9Z3 Rue Neuve Tolbiac;75113
Paris;Passage des Arts;75114
Paris;147P71 Rue Cardinet;75117
Paris;Voie Dr/13;75113
Paris;210Z2 Rue de Vaugirard;75115
Paris;Pont d'Iéna;75107
Paris;Rue Clotaire;75105
Paris;72P5 Avenue Denfert-Rochereau;75114
Paris;14P3 Rue du Colonel Dominé;75113
Paris;102P2 Rue des Amandiers;75120
Paris;162P12 Rue des Poissonniers;75118
Paris;Rue Adolphe Adam;75104
Paris;1Z1 Passage Thiéré;75111
Paris;Place du Lieutenant Henri Karcher;75101
Paris;Square Paul Paray;75117
Paris;18P2 Rue Yves Toudic;75110
Paris;1S1 Boulevard de l'Amiral Bruix;75116
Paris;7P1 Rue des Marchais;75119
Paris;Voie Fj/20;75120
Paris;1Z2 Parvis Alan Turing;75113
Paris;14P2 Avenue de Saint-Mandé;75112
Paris;1S11 Cité Durmar;75111
Paris;192S12 Rue d'Aubervilliers;75119
Paris;55bP1 Rue de la Chapelle;75118
Paris;Place Saint-andre des Arts;75106
Paris;51bP1 Rue de la Goutte d'Or;75118
Paris;Sentier du Rouvray;75116
Paris;36P1 Rue de la Réunion;75120
Paris;41P7 Boulevard de Douaumont;75117
Paris;Voie Cb/15;75115
Paris;Quai Valéry Giscard d'Estaing;75107
Paris;Impasse Joudrier;75111
Paris;1S3 Cité Beauharnais;75111
Paris;Pont Marie;75104
Paris;Voie Cd/15;75115
Paris;Rue Falconet;75118
Paris;1P1 Rue Calmels Prolongée;75118
Paris;1S1 Villa Mozart;75116
Paris;18S1 Boulevard du Général Jean Simon;75113
Paris;4Z2 Rue Maria Helena Vieira Da Silva;75114
Paris;Square Edouard VII;75109
Paris;60Z1 Rue du Chevaleret;75113
Paris;33S3 Rue Jorge Semprun;75112
Paris;4W1 Place du Pont Neuf;75101
Paris;16W3 Passage Saint-Ange;75117
Paris;1Z1 Allée Marianne Breslauer;75115
Paris;Rue Henri Barbusse;75114
Paris;19P2 Hameau Boileau;75116
Paris;Passage Brantôme;75103
Paris;192P3 Rue d'Aubervilliers;75119
Paris;9Z2 Rue André Suarès;75117
Paris;9P1 Rue Chardon-Lagache;75116
Paris;Place Prosper Goubaux;75117
Paris;101P3 Cours de Vincennes;75120
Paris;Voie Du/13;75113
Paris;Square Rosny Aîné;75113
Paris;Route de l'Epine;75112
Paris;4P2 Rue Leibniz;75118
Paris;Port des Tuileries;75101
Paris;1P2 Impasse du Marché aux Chevaux;75105
Paris;192S9 Rue d'Aubervilliers;75119
Paris;27P1 Boulevard de Douaumont;75117
Paris;Place Pierre Riboulet;75113
Paris;11P3 Rue Jean Antoine de Baïf;75113
Paris;Carrefour de la Croix Catelan;75116
Paris;Rue Jean Tison;75101
Paris;Pont des Invalides;75108
Paris;Avenue Ibsen;75120
Paris;34P1 Rue Paul Belmondo;75112
Paris;17P3 Rue Mathis;75119
Paris;1P2 Rue Norvins;75118
Paris;10P1 Rue du Pré;75118
Paris;Voie Gt/13;75113
Paris;116P8 Rue de Saussure;75117
Paris;2U1 Place Robert Antelme;75113
Paris;18Z1 Passage du Chantier;75112
Paris;Place de l'Ile de Sein;75114
Paris;Cour Saint-Nicolas;75111
Paris;1S1 Rue Paul Meurice;75120
Paris;Rue Courtalon;75101
Paris;Square du Sancerrois;75112
Paris;Rue Jean Oberlé;75119
Paris;1Z1 Rue Annie Girardot;75113
Paris;4P1 Passerelle Marcelle Henry;75117
Paris;110P2 Rue de Bercy;75112
Paris;1Z2 Rue Annie Girardot;75113
Paris;Place Jean Delay;75113
Paris;Allée Maria Doriath;75120
Paris;1S1 Cité de l'Ermitage;75120
Paris;Avenue de la Pépinière;75112
Paris;2S2 Rue Michel Le Comte;75103
Paris;8P1 Allée Vivaldi;75112
Paris;147P68 Rue Cardinet;75117
Paris;Port de Bercy;75112
Paris;Passage de Cléry;75102
Paris;Voie G/15;75115
Paris;9P3 Avenue de la Porte de Clichy;75117
Paris;1S1 Passage Fermat;75114
Paris;Place El Salvador;75107
Paris;Place Chassaigne-Goyon;75108
Paris;1P3 Passage Geffroy-Didelot;75117
Paris;Place de l'Uruguay;75116
Paris;1P2 Place Jean Pronteau;75114
Paris;Rue du Commandant René Mouchotte;75115
Paris;Voie Bg/17;75117
Paris;1Z2 Rue du Professeur Florian Delbarre;75115
Paris;Voie Do/13;75113
Paris;Voie Ee/20;75120
Paris;Place Louis Aragon;75104
Paris;Villa Patrice Boudard;75116
Paris;Place André Honnorat;75106
Paris;Place Albert Londres;75113
Paris;27Z3 Rue Georges Picquart;75117
Paris;9P2 Rue Chardon-Lagache;75116
Paris;5P2 Passage de la Providence;75120
Paris;Cour de l'Etoile d'Or;75111
Paris;Voie Ca/16;75116
Paris;Square Tolstoï;75116
Paris;19P1 Rue Charcot;75113
Paris;La Porte Jaune;75112
Paris;1S1 Impasse des Orteaux;75120
Paris;77P3 Rue des Dames;75117
Paris;162P32 Rue des Poissonniers;75118
Paris;1S2 Passage Petit Cerf;75117
Paris;1P4 Passage Geffroy-Didelot;75117
Paris;189bW1 Boulevard Lefebvre;75115
Paris;Villa de la Terrasse;75117
Paris;72U2 Promenade Claude Lévi-Strauss;75113
Paris;Place du Docteur Navarre;75113
Paris;41P11 Boulevard de Douaumont;75117
Paris;16S1 Rue Camille Blaisot;75117
Paris;54P4 Boulevard Berthier;75117
Paris;147P50 Rue Cardinet;75117
Paris;Villa des Iris;75119
Paris;147P51 Rue Cardinet;75117
Paris;1Z1 Place de Rungis;75113
Paris;Place Laurent Terzieff et Pascale de Boysson;75106
Paris;Voie Et/20;75120
Paris;4Z1 Parvis du Tribunal de Paris;75117
Paris;13P1 Rue Firmin Gémier;75118
Paris;145bP1 Rue Cardinet;75117
Paris;2S1 Place du Carrousel;75101
Paris;11P2 Rue du Charolais;75112
Paris;Rue Fernand Raynaud;75120
Paris;1Z1 Rue Gilbert Cesbron;75117
Paris;1S1 Rue André Pascal;75116
Paris;54P8 Rue du Château;75114
Paris;40P1 Rue de la Jonquière;75117
Paris;47P2 Rue Alice Domon et Léonie Duquet;75113
Paris;Villa des Plantes;75114
Paris;Place Gaillon;75102
Paris;20Z1 Passage du Chantier;75112
Paris;17P2 Rue Baron Le Roy;75112
Paris;6P1 Place de la Porte de Versailles;75115
Paris;Allée Marius Barroux;75119
Paris;57P2 Rue de la Chapelle;75118
Paris;57P1 Rue de la Chapelle;75118
Paris;39tP1 Rue Gay-Lussac;75105
Paris;Route de la Dame Blanche;75112
Paris;60P2 Quai de la Marne;75119
Paris;Avenue Sainte-Marie;75112
Paris;94P2 Rue des Haies;75120
Paris;246P1 Rue du Faubourg Saint-Antoine;75112
Paris;31Z1 Avenue des Terroirs de France;75112
Paris;Voie Es/20;75120
Paris;Rue de Cambo;75119
Paris;147P52 Rue Cardinet;75117
Paris;16W4 Passage Saint-Ange;75117
Paris;2P1 Parvis Alan Turing;75113
Paris;Place du Huit Février 1962;75111
Paris;Place Boieldieu;75102
Paris;Rue Bastien Lepage;75116
Paris;145P5 Avenue de Flandre;75119
Paris;3S2 Voie P/12;75112
Paris;23Z5 Rue Neuve Tolbiac;75113
Paris;1P1 Villa Damrémont;75118
Paris;15P1 Rue Pierre Larousse;75114
Paris;12P3 Passage Petit Cerf;75117
Paris;9Z4 Rue Neuve Tolbiac;75113
Paris;1Z1 Rue Marguerite Long;75117
Paris;Cour de la Maison Brulée;75111
Paris;Voie De/19;75119
Paris;11P1 Rue Cino Del Duca;75117
Paris;Route de l'Etoile;75116
Paris;1P3 Passage Doisy;75117
Paris;5Z1 Place Grace Murray Hopper;75113
Paris;47P3 Rue Alexandre Dumas;75111
Paris;5U2 Place Grace Murray Hopper;75113
Paris;43Z2 Rue Ada Lovelace;75113
Paris;83P1 Boulevard de l'Hôpital;75113
Paris;152A3 Rue des Poissonniers;75118
Paris;5P2 Rue Pierre Larousse;75114
Paris;9P3 Rue Paul Bourget;75113
Paris;1P9 Place du Trocadéro et du Onze Novembre;75116
Paris;Impasse Salembrière;75105
Paris;45Z2 Rue du Château des Rentiers;75113
Paris;Voie S/19;75119
Paris;1P3 Passage des Récollets;75110
Paris;Place des Antilles;75111
Paris;1U3 Boulevard du Général Jean Simon;75113
Paris;34P2 Allée Vivaldi;75112
Paris;16W1 Passage Saint-Ange;75117
Paris;Boulevard Lefebvre;75114
Paris;22P1 Rue Cugnot;75118
Paris;183P50 Avenue de Clichy;75117
Paris;Place Keith Haring;75113
Paris;Voie Bo/16;75116
Paris;1Z1 Rue Maria Helena Vieira Da Silva;75114
Paris;Place Maurice Barrès;75101
Paris;Place Jean Lorrain;75116
Paris;28P2 Rue Bayen;75117
Paris;Rue Legrand;75119
Paris;11P1 Avenue de Flandre;75119
Paris;Voie Ac/12;75112
Paris;Place Benjamin Fondane;75105
Paris;101P1 Cours de Vincennes;75120
Paris;42P4 Rue de l'Evangile;75118
Paris;76P1 Rue de la Chapelle;75118
Paris;113U2 Avenue de France;75113
Paris;109P3 Rue de la Haie Coq;75119
Paris;Place Pablo Picasso;75114
Paris;7Z1 Rue Huguette Schwartz;75114
Paris;11S1 Passage des Saint-Simoniens;75120
Paris;Rue de la Corrèze;75119
Paris;12P1 Rue Capron;75118
Paris;163P1 Avenue de France;75113
Paris;Rue du Soudan;75115
Paris;1P2 Boulevard Jourdan;75114
Paris;Place Paul et Augustine Fiket;75113
Paris;4P1 Boulevard Kellermann;75113
Paris;Voie Bf/18;75118
Paris;Voie Cp/12;75112
Paris;21P1 Rue André Gide;75115
Paris;6P9 Rue Christine de Pisan;75117
Paris;Route Dom Pérignon;75112
Paris;Carrefour des Tribunes;75116
Paris;Place Henri Malberg;75120
Paris;74bP2 Rue de la Chapelle;75118
Paris;5P2 Rue Montgallet;75112
Paris;Place Renée Vivien;75103
Paris;Voie Cz/19;75119
Paris;155tP3 Rue Cardinet;75117
Paris;31Z2 Rue Ribera;75116
Paris;Place Yvette Vincent-Alleaume;75112
Paris;42Z1 Rue de l'Evangile;75118
Paris;112P3 Rue des Poissonniers;75118
Paris;Allée Samuel Beckett;75114
Paris;Villa Etex;75118
Paris;147P45 Rue Cardinet;75117
Paris;1S1 Cour des Petites Ecuries;75110
Paris;12Z1 Boulevard Garibaldi;75115
Paris;Passage Alexandre;75115
Paris;Place Antoine Furetière;75112
Paris;Square d'Urfé;75116
Paris;2S1 Passage de la Bonne Graine;75111
Paris;10P1 Rue Lhuillier;75115
Paris;Route de la Demi Lune;75112
Paris;9P1 Impasse Rançon;75120
Paris;Voie Bi/17;75117
Paris;Voie Bc/18;75118
Paris;Place Yvon et Claire Morandat;75117
Paris;11P2 Avenue de Flandre;75119
Paris;Rue Jules Jouy;75118
Paris;8P2 Rue Saint-Etienne du Mont;75105
Paris;Passage d'Eupatoria;75120
Paris;31W1 Boulevard Auguste Blanqui;75113
Paris;4P1 Rue du Texel;75114
Paris;Place Marie-Claude Vaillant-couturier et Pierrre Villon;75104
Paris;1S2 Passage Duhesme;75118
Paris;40P2 Rue de Châlon;75112
Paris;Passage Léon;75118
Paris;1S1 Cité Traëger;75118
Paris;52Z1 Boulevard de Douaumont;75117
Paris;1S1 Impasse de la Défense;75118
Paris;1P5 Passage des Récollets;75110
Paris;25P2 Avenue d'Ivry;75113
Paris;63P1 Rue Riquet;75118
Paris;11S1 Avenue du Général Mangin;75116
Paris;59bP10 Rue de la Chapelle;75118
Paris;183P23 Avenue de Clichy;75117
Paris;4P4 Rue des Carrières d'Amérique;75119
Paris;Impasse de la Santé;75113
Paris;34P1 Allée Vivaldi;75112
Paris;Place Flora Tristan;75114
Paris;36Z2 Rue Paul Bourget;75113
Paris;Passage de la Voûte;75112
Paris;162P37 Rue des Poissonniers;75118
Paris;Place Pasdeloup;75111
Paris;166P6 Rue de Saussure;75117
Paris;14W2 Passage Saint-Ange;75117
Paris;27Z2 Rue Georges Picquart;75117
Paris;Rue du Pasteur Marc Boegner;75116
Paris;72U1 Promenade Claude Lévi-Strauss;75113
Paris;70U2 Promenade Claude Lévi-Strauss;75113
Paris;Impasse de la Planchette;75103
Paris;Passage Jean Beausire;75104
Paris;21P1 Rue Richomme;75118
Paris;7U4 Place Grace Murray Hopper;75113
Paris;147P38 Rue Cardinet;75117
Paris;2Z1 Avenue de la Porte d'Ivry;75113
Paris;1Z1 Rue Brillat-Savarin;75113
Paris;Voie Ci/15;75115
Paris;4Z1 Cours des Avocats;75117
Paris;3P2 Rue Erik Satie;75119
Paris;10Z1 Rue Paul Meurice;75120
Paris;Pont Mirabeau;75115
Paris;72P6 Avenue Denfert-Rochereau;75114
Paris;147P55 Rue Cardinet;75117
Paris;147P56 Rue Cardinet;75117
Paris;Voie Bf/16;75116
Paris;145P2 Avenue de Flandre;75119
Paris;183P33 Avenue de Clichy;75117
Paris;Place Pierre Brisson;75116
Paris;77P1 Rue d'Avron;75120
Paris;Rue de la Mire;75118
Paris;Place de l'Ile de la Réunion;75112
Paris;4P2 Passerelle Marcelle Henry;75117
Paris;5P1 Rue Pierre Larousse;75114
Paris;Rue du Général Largeau;75116
Paris;34P1 Rue de la Goutte d'Or;75118
Paris;14P2 Rue du Colonel Dominé;75113
Paris;31S1 Avenue Boutroux;75113
Paris;Rue de Presbourg;75108
Paris;Impasse des Belles Feuilles;75116
Paris;Place Romain Gary;75115
Paris;62P2 Rue de l'Evangile;75118
Paris;63P3 Rue Riquet;75118
Paris;11S2 Avenue du Général Mangin;75116
Paris;Voie Aq/17;75117
Paris;1Z1 Boulevard du Général Jean Simon;75113
Paris;1Z2 Rue Gilbert Cesbron;75117
Paris;Villa des Glizières;75116
Paris;1S2 Impasse des Orteaux;75120
Paris;Place Theophile Bader;75109
Paris;Pont Alexandre III;75107
Paris;56P3 Rue du Château;75114
Paris;48P4 Rue Charles Hermite;75118
Paris;1S1 Rue Oudry;75113
Paris;1S3 Rue La Vieuville;75118
Paris;1Z2 Rue Maria Helena Vieira Da Silva;75114
Paris;1P3 Place des Martyrs de la Résistance;75115
Paris;1P1 Impasse Delépine;75111
Paris;4P3 Rue des Carrières d'Amérique;75119
Paris;183P9 Avenue de Clichy;75117
Paris;180Z1 Rue de la Roquette;75111
Paris;4Z2 Parvis du Tribunal de Paris;75117
Paris;Place Paul Delouvrier;75119
Paris;1P1 Place Grace Murray Hopper;75113
Paris;11P2 Rue Firmin Gémier;75118
Paris;20P2 Passage du Chantier;75112
Paris;1U2 Cité Beauharnais;75111
Paris;Place Eugene Claudius-Petit;75114
Paris;4Z3 Rue Maria Helena Vieira Da Silva;75114
Paris;41P12 Boulevard de Douaumont;75117
Paris;77P1 Rue des Dames;75117
Paris;1P2 Villa du Moulin Dagobert;75111
Paris;1S2 Voie Cd/18;75118
Paris;5U1 Place Grace Murray Hopper;75113
Paris;Voie Az/17;75117
Paris;183P47 Avenue de Clichy;75117
Paris;100P9 Rue de Reuilly;75112
Paris;1P4 Place du Docteur Yersin;75113
Paris;1S4 Cité Durmar;75111
Paris;14U2 Avenue Pierre Mendès France;75113
Paris;1P10 Place du Trocadéro et du Onze Novembre;75116
Paris;62P3 Boulevard Berthier;75117
Paris;Voie H/8;75108
Paris;17P6 Boulevard de Bercy;75112
Paris;Place Darno Maffini;75111
Paris;Voie Dj/19;75119
Paris;94P1 Rue des Haies;75120
Paris;76U1 Promenade Claude Lévi-Strauss;75113
Paris;1S2 Cour Debille;75111
Paris;6P2 Place de la Porte de Versailles;75115
Paris;Place Pablo Picasso;75106
Paris;Villa Charles Bénard;75112
Paris;23P1 Quai de l'Oise;75119
Paris;1S2 Passage du Champ Marie;75118
Paris;16P1 Rue Antoine-Julien Hénard;75112
Paris;Place Claude Sautet;75105
Paris;12P9 Rue du Colonel Pierre Avia;75115
Paris;57P3 Rue de la Chapelle;75118
Paris;3P1 Place Grace Murray Hopper;75113
Paris;Villa du Sahel;75112
Paris;Place Théodore Rivière;75116
Paris;38Z1 Rue des Maraîchers;75120
Paris;20P2 Boulevard Kellermann;75113
Paris;28Z1 Rue des Grands Moulins;75113
Paris;3W2 Place du Maquis du Vercors;75119
Paris;28P1 Rue du Maroc;75119
Paris;Passage des Eaux Vives;75111
Paris;Place Ginette Hamelin;75112
Paris;17P1 Rue Baron Le Roy;75112
Paris;20P5 Rue de Rome;75108
Paris;28Z2 Rue Léon Frot;75111
Paris;Impasse Saint-Fiacre;75104
Paris;Voie Cg/12;75112
Paris;33P2 Allée Colette Heilbronner;75117
Paris;20P5 Boulevard Kellermann;75113
Paris;25P4 Rue Bernard Buffet;75117
Paris;66U2 Promenade Claude Lévi-Strauss;75113
Paris;74U1 Promenade Claude Lévi-Strauss;75113
Paris;Place Aminadabu Birara;75118
Paris;6P1 Place Paul Tortelier;75117
Paris;2S2 Rue de la Perle;75103
Paris;2P3 Parvis Alan Turing;75113
Paris;59bP3 Rue de la Chapelle;75118
Paris;162P10 Rue des Poissonniers;75118
Paris;2Z3 Voie Ch/17;75117
Paris;Porte de Bagatelle;75116
Paris;Voie By/16;75116
Paris;Cité Antoine Loubeyre;75120
Paris;147P36 Rue Cardinet;75117
Paris;Cité Négrier;75107
Paris;Voie Bp/18;75118
Paris;16W2 Passage Saint-Ange;75117
Paris;1S2 Avenue Vion-Whitcomb;75116
Paris;1P1 Cité Fénelon;75109
Paris;Voie Au/17;75117
Paris;Place Elisabeth Dmitrieff;75103
Paris;83P6 Boulevard de l'Hôpital;75113
Paris;37P1 Rue Gandon;75113
Paris;1P1 Rue Baron Le Roy;75112
Paris;62P5 Boulevard Berthier;75117
Paris;3Z1 Place Madeleine Renaud et Jean-Louis Barrault;75115
Paris;Parvis Maurice Druon;75107
Paris;16P5 Rue Georges Picquart;75117
Paris;Place Le Corbusier;75107
Paris;6P3 Place de la Porte de Versailles;75115
Paris;155P2 Avenue d'Italie;75113
Paris;Voie M/19;75119
Paris;1Z1 Rue Gabriel Lamé;75112
Paris;36Z1 Rue Neuve Tolbiac;75113
Paris;183P19 Avenue de Clichy;75117
Paris;Cour du Midi;75112
Paris;147P53 Rue Cardinet;75117
Paris;Avenue Charles de Foucauld;75112
Paris;Place du Havre;75108
Paris;Pont d'Arcole;75104
Paris;Avenue Roger Cahen;75115
Paris;Voie Aw/14;75114
Paris;36P1 Rue de Bagnolet;75120
Paris;Place August Strindberg;75106
Paris;1Z2 Passage Thiéré;75111
Paris;Rue Pégoud;75115
Paris;1Z2 Rue Dareau;75114
Paris;Voie Au/14;75114
Paris;Voie As/14;75114
Paris;2S1 Rue Michel Le Comte;75103
Paris;Voie Bo/17;75117
Paris;1S2 Square Alboni;75116
Paris;38P2 Rue Sigmund Freud;75119
Paris;14U1 Avenue Pierre Mendès France;75113
Paris;1Z2 Cité Beauharnais;75111
Paris;Rue de l'Arioste;75116
Paris;Sentier Briens;75112
Paris;1S1 Impasse Satan;75120
Paris;Voie X/16;75116
Paris;13Z1 Avenue de Flandre;75119
Paris;Passage de Beaujolais;75101
Paris;3P3 Rue Gaston Tessier;75119
Paris;Boulevard Romain Rolland;75114
Paris;27P6 Rue Baron Le Roy;75112
Paris;49P1 Rue Alexandre Dumas;75111
Paris;12W1 Passage Saint-Ange;75117
Paris;54P2 Boulevard Berthier;75117
Paris;20P1 Boulevard Kellermann;75113
Paris;54P1 Avenue Daumesnil;75112
Paris;Pont de la Tournelle;75105
Paris;1Z1 Voie Gt/13;75113
Paris;Voie Bu/18;75118
Paris;Place Jacques et Thérèse Tréfouel;75115
Paris;Place de la République de Panama;75115
Paris;65P2 Boulevard Brune;75114
Paris;57P4 Rue de la Chapelle;75118
Paris;Square de l'Union;75116
Paris;192Z1 Rue d'Aubervilliers;75119
Paris;162P36 Rue des Poissonniers;75118
Paris;192P4 Rue d'Aubervilliers;75119
Paris;1P1 Passage Poncelet;75117
Paris;9S1 Ruelle Bidault;75112
Paris;188U1 Rue d'Aubervilliers;75119
Paris;194P2 Rue d'Aubervilliers;75119
Paris;17Z1 Passage du Bureau;75111
Paris;58U2 Avenue de France;75113
Paris;Place de l'Amiral de Grasse;75116
Paris;19W2 Avenue de la Porte de la Villette;75119
Paris;Place Edith Piaf;75120
Paris;Route de la Vierge aux Berceaux;75116
Paris;9S2 Ruelle Bidault;75112
Paris;Pont Petit Pont - Cardinal Lustiger;75113
Paris;1S1 Rue Le Tasse;75116
Paris;4P3 Rue de Lorraine;75119
Paris;41P13 Boulevard de Douaumont;75117
