name,latitude,longitude,type
Unknown,48.8708323,2.3339104,bicycle_parking
Le Jasmin,48.8530798,2.2686395,cafe
Unknown,48.8246776,2.3769987,parking_space
Le 153,48.8619804,2.3516954,bar
AS Formation,48.8255038,2.3142986,driving_school
Centre Dentaire Brune,48.826581,2.3113792,dentist
Kangdu,48.8566281,2.395574,restaurant
Chez Tante Farida,48.8568004,2.3955523,cafe
Chardonnay,48.8658306,2.3464477,restaurant
Marcel,48.868093,2.2843823,fast_food
Non Solo Pizze,48.868685,2.2847794,restaurant
Aux 3 Présidents,48.8362455,2.2734109,restaurant
BCP,48.8836385,2.3048467,bank
Unknown,48.883882,2.3053334,restaurant
L'Inattendu,48.8380825,2.2811369,bar
Le 17.45,48.8690791,2.3580369,restaurant
Guimi House,48.8685975,2.3601513,cafe
Yamanashi,48.8690008,2.3600164,restaurant
Napoli Caffè,48.8649493,2.3591392,restaurant
Unknown,48.8494781,2.3661248,toilets
Unknown,48.8276579,2.3097549,bench
Unknown,48.8275464,2.3100138,bench
Keller - La Roquette,48.855531,2.3752267,bicycle_rental
Mazaj,48.8505358,2.3823317,restaurant
Unknown,48.8830989,2.3252344,toilets
Unknown,48.8479487,2.2642377,post_box
Unknown,48.8478684,2.2641066,bicycle_parking
Sakura,48.8724988,2.398086,restaurant
Caisse d'Épargne,48.8762658,2.3948203,bank
Unknown,48.8776606,2.3937367,bicycle_parking
Unknown,48.8767611,2.3954876,bicycle_parking
Unknown,48.8766614,2.3955841,bicycle_parking
Clinique vétérinaire Place des Fêtes,48.8768083,2.3953414,veterinary
Pré Saint-Gervais - Lilas,48.8779451,2.3960334,bicycle_rental
Le Village des Fêtes,48.87722,2.3951341,cafe
Santa Monica,48.876776,2.3950605,restaurant
Unknown,48.8775217,2.3956545,bicycle_parking
Unknown,48.841467,2.3483794,bicycle_parking
Unknown,48.8267445,2.3274997,bicycle_parking
Unknown,48.8976042,2.373234,vending_machine
Unknown,48.8197179,2.3638878,vending_machine
Unknown,48.8985495,2.3691218,vending_machine
Unknown,48.8849144,2.3966899,vending_machine
Unknown,48.8244144,2.3776638,vending_machine
Unknown,48.8207765,2.3502548,vending_machine
Unknown,48.8191048,2.3599887,vending_machine
Unknown,48.8675595,2.409065,vending_machine
Unknown,48.8984407,2.3636963,vending_machine
Unknown,48.8890792,2.3955637,vending_machine
Unknown,48.8634179,2.408766,vending_machine
Unknown,48.8868726,2.3508776,bicycle_parking
Unknown,48.8676362,2.40073,recycling
Karaoke Club,48.8742989,2.3923968,karaoke_box
Pyrénées - Plaine,48.8503463,2.4062909,bicycle_rental
Unknown,48.8447132,2.3760473,vending_machine
Unknown,48.876934,2.3641242,parking_entrance
Unknown,48.8766151,2.3633913,parking_entrance
Unknown,48.8765926,2.3638164,bench
Unknown,48.8765595,2.3637775,bench
Unknown,48.8765813,2.3637118,bench
Unknown,48.8766188,2.3637423,bench
Unknown,48.8766984,2.3637366,bench
Unknown,48.876672,2.3639408,bench
Unknown,48.8776232,2.3644363,parking_space
Unknown,48.8777551,2.3619409,motorcycle_parking
Unknown,48.8601842,2.3249469,bench
Unknown,48.8605355,2.3251703,bench
Unknown,48.8605914,2.3252092,bench
Unknown,48.8606528,2.3252486,bench
Unknown,48.8607369,2.3251827,waste_basket
Unknown,48.8749357,2.3631234,bench
Unknown,48.875092,2.3632471,bench
Unknown,48.8752493,2.3633809,bench
Unknown,48.8754195,2.3635297,bench
Unknown,48.8755756,2.3636632,bench
Unknown,48.8757353,2.363804,bench
Unknown,48.8758907,2.3639366,bench
Unknown,48.8760471,2.3640695,bench
Unknown,48.8762043,2.364205,bench
Unknown,48.8755725,2.3642103,bench
Unknown,48.875416,2.3640772,bench
Unknown,48.8750826,2.3637897,bench
Unknown,48.8747518,2.3635224,bench
Unknown,48.8747716,2.3630248,bench
Unknown,48.8741233,2.3635529,bicycle_parking
Unknown,48.8741718,2.3625651,motorcycle_parking
Unknown,48.8738239,2.3645144,motorcycle_parking
Unknown,48.8714643,2.3642687,motorcycle_parking
Unknown,48.8718167,2.364382,motorcycle_parking
Unknown,48.8886184,2.3956492,bicycle_parking
Unknown,48.8863691,2.3961011,recycling
Unknown,48.8951038,2.3527245,bicycle_parking
Le Village Kleber,48.8691726,2.2900706,restaurant
Mme Wioletta de Charry,48.846317,2.2859571,doctors
Désir,48.8824959,2.346601,restaurant
Pizza,48.8824645,2.3465839,fast_food
Unknown,48.8258952,2.3011295,bench
Unknown,48.825855,2.3010302,bench
Unknown,48.8258626,2.3009786,bench
Unknown,48.8262082,2.3013943,bench
Unknown,48.8262422,2.3013876,bench
Unknown,48.8262784,2.3013836,bench
Porte de Ménilmontant,48.8691394,2.4093063,bicycle_rental
Unknown,48.8671376,2.4086997,bicycle_parking
Quickly,48.8767291,2.3996795,cafe
La Môme,48.8784854,2.4011457,kindergarten
Résidence Édith Piaf,48.8785101,2.4014072,social_facility
Crep'Way,48.8919049,2.3749583,fast_food
Bonjour Jacob,48.8547667,2.3392746,cafe
U Mulinu,48.8410668,2.3622321,restaurant
Le Paradis du Couscous,48.8467843,2.2701304,restaurant
Unknown,48.863977,2.253644,bench
Unknown,48.8639789,2.2535943,bench
Unknown,48.863986,2.2537027,bench
Unknown,48.8639876,2.2535409,bench
Unknown,48.8639963,2.2537428,bench
Unknown,48.863998,2.2535016,bench
Unknown,48.8640233,2.2534598,bench
Unknown,48.8640303,2.253821,bench
Unknown,48.8640502,2.2534276,bench
Unknown,48.8641475,2.2534025,bench
Unknown,48.8641767,2.253413,bench
Unknown,48.8642525,2.2535016,bench
Unknown,48.8642715,2.2535384,bench
Unknown,48.8642933,2.253596,bench
Unknown,48.8642987,2.2536125,bench
Unknown,48.8643099,2.2536477,bench
Unknown,48.86432,2.2536766,bench
Unknown,48.8643292,2.2537118,bench
Unknown,48.8643439,2.2537668,bench
Unknown,48.8643537,2.2538045,bench
Unknown,48.8643643,2.2538546,bench
Unknown,48.8643706,2.253891,bench
Unknown,48.8644073,2.2543478,bench
Unknown,48.8644196,2.2540999,bench
Unknown,48.8644457,2.2544011,bench
Unknown,48.8644631,2.2541583,bench
Unknown,48.8645363,2.2544078,bench
Unknown,48.8653006,2.2516471,bench
Unknown,48.8653383,2.2516851,bench
Unknown,48.8653653,2.2518853,bench
Unknown,48.8653826,2.2519139,bench
Unknown,48.8653941,2.2519473,bench
Unknown,48.8654323,2.2516474,bench
Unknown,48.8654513,2.2517031,bench
Unknown,48.86547,2.2517713,bench
Unknown,48.8654847,2.2518173,bench
Unknown,48.8655047,2.2518843,bench
Dr J. Bensid,48.8281247,2.3724857,dentist
Unknown,48.8283408,2.3730166,motorcycle_parking
Unknown,48.8672635,2.2613409,bench
Unknown,48.8672317,2.2614153,bench
Unknown,48.867192,2.2614824,bench
Unknown,48.8671294,2.261477,bench
Unknown,48.8670584,2.2614489,bench
Unknown,48.8670438,2.261306,bench
Unknown,48.8669975,2.261011,bench
Unknown,48.867046,2.2610573,bench
Unknown,48.8670963,2.2611015,bench
Unknown,48.8671347,2.2609708,bench
Unknown,48.8671717,2.2609775,bench
Unknown,48.8672123,2.2610097,bench
Unknown,48.8672414,2.2610781,bench
Unknown,48.8672154,2.2612014,bench
Unknown,48.8671836,2.2611793,bench
Unknown,48.8685007,2.2470005,bench
Unknown,48.8739253,2.2488841,bench
Unknown,48.8739667,2.2491308,bench
Unknown,48.8735681,2.2502071,bench
Unknown,48.8728196,2.2495037,bench
Unknown,48.8726502,2.2492576,bench
Unknown,48.8636911,2.3703345,motorcycle_parking
Unknown,48.8626836,2.3722499,motorcycle_parking
Unknown,48.8839703,2.3902169,bicycle_parking
Domino's Pizza,48.8902709,2.3557064,fast_food
Unknown,48.8905254,2.3545979,recycling
CIC,48.8922828,2.3463448,bank
Attijariwafa Bank,48.8930831,2.3156085,bank
Unknown,48.8915875,2.3205332,bicycle_parking
Unknown,48.8888006,2.3781917,bicycle_parking
Belleville - Télégraphe,48.8756193,2.3994821,bicycle_rental
Relais Tropical,48.8764916,2.4066234,fast_food
Unknown,48.8660897,2.3660715,bicycle_parking
Unknown,48.8659272,2.3665935,bicycle_parking
Unknown,48.865874,2.3664651,motorcycle_parking
Unknown,48.8653936,2.3672674,bicycle_parking
Unknown,48.8653045,2.3674183,motorcycle_parking
Unknown,48.8645452,2.368693,motorcycle_parking
Unknown,48.8645103,2.3687483,bicycle_parking
Unknown,48.8643182,2.3690772,bicycle_parking
Unknown,48.8642995,2.3693166,motorcycle_parking
Unknown,48.863855,2.3698544,bicycle_parking
Unknown,48.895534,2.3790503,parking_space
Unknown,48.8953268,2.3789048,parking_space
Unknown,48.8993833,2.3891106,parking_space
Unknown,48.8993802,2.3891589,parking_space
Unknown,48.8993772,2.3892072,parking_space
Unknown,48.8993741,2.3892555,parking_space
Unknown,48.8993711,2.3893037,parking_space
Unknown,48.8993681,2.389352,parking_space
Unknown,48.899365,2.3894003,parking_space
Unknown,48.899362,2.3894486,parking_space
Unknown,48.899359,2.3894969,parking_space
Unknown,48.8993559,2.3895451,parking_space
Unknown,48.8994441,2.3895854,parking_space
Unknown,48.8994467,2.3895398,parking_space
Unknown,48.9010905,2.3772888,taxi
Centre Dentaire,48.8899111,2.3210776,dentist
Unknown,48.8677156,2.3113903,bench
Unknown,48.8677559,2.3113902,bench
Unknown,48.8677892,2.3113815,bench
Unknown,48.8678276,2.3113587,bench
Unknown,48.8678608,2.3113348,bench
Unknown,48.8678889,2.3113,bench
Unknown,48.8679075,2.3112729,bench
Unknown,48.8680711,2.3106138,bench
Unknown,48.868068,2.3106721,bench
Unknown,48.8680671,2.3107143,bench
Unknown,48.8680601,2.3107754,bench
Unknown,48.8680548,2.3108156,bench
Unknown,48.8680451,2.3108827,bench
Unknown,48.8860068,2.3564313,bicycle_parking
Hui Lau Shan,48.8679524,2.3611553,cafe
Unknown,48.8650778,2.2958402,parking_space
Unknown,48.8652154,2.2976171,parking_space
Unknown,48.8651537,2.2960313,bench
Unknown,48.8652238,2.2973657,bench
Unknown,48.8654055,2.2971558,bench
Unknown,48.8653681,2.2971464,bench
Unknown,48.8653372,2.2971337,bench
Unknown,48.8653019,2.2971109,bench
Unknown,48.8652635,2.2970773,bench
Unknown,48.865237,2.2970458,bench
Unknown,48.8652106,2.2970076,bench
Unknown,48.8651876,2.2969721,bench
Unknown,48.8651338,2.2968601,bench
Unknown,48.8651197,2.2966093,bench
Unknown,48.8651188,2.2965476,bench
Unknown,48.8651616,2.2964825,bench
Unknown,48.8651828,2.2964403,bench
Unknown,48.8652004,2.2963994,bench
Unknown,48.8652251,2.2963578,bench
Unknown,48.8652582,2.2963122,bench
Unknown,48.8652913,2.2962794,bench
Unknown,48.8653222,2.2962633,bench
Unknown,48.8653579,2.2962499,bench
Unknown,48.8679752,2.3616029,recycling
Aubervilliers Sud,48.9004139,2.3729839,charging_station
Unknown,48.8576341,2.2625938,bench
Unknown,48.857616,2.2625643,bench
Unknown,48.8574402,2.2622941,bench
Unknown,48.8573074,2.2621,bench
Unknown,48.8573456,2.2621285,bench
Unknown,48.8678314,2.2460158,bench
Unknown,48.867963,2.2462193,bench
Unknown,48.8682277,2.2457868,bench
Unknown,48.8682553,2.2458367,bench
Unknown,48.8682678,2.2458719,bench
Unknown,48.8682808,2.2459232,bench
Unknown,48.8699728,2.2470709,bench
Unknown,48.8691948,2.2476868,bench
Unknown,48.8699907,2.2482452,bench
Unknown,48.86987,2.2483379,bench
Unknown,48.8697695,2.2484298,bench
Unknown,48.8711992,2.2500435,bench
Unknown,48.8711599,2.2501306,bench
Unknown,48.8727656,2.2511639,bench
Unknown,48.8727226,2.2504793,bench
Unknown,48.8725413,2.2491007,bench
Unknown,48.8731005,2.2510627,bench
Unknown,48.8730578,2.2512129,bench
Unknown,48.8730291,2.2513215,bench
Unknown,48.8729903,2.2514328,bench
Unknown,48.8727751,2.2519022,bench
Unknown,48.8728434,2.2517869,bench
Unknown,48.8731577,2.2521621,bench
Unknown,48.8734737,2.2507847,bench
Unknown,48.8737092,2.2505759,bench
Unknown,48.8737321,2.250596,bench
Unknown,48.8735213,2.2516028,bench
Unknown,48.873434,2.252181,bench
Unknown,48.8734169,2.2522129,bench
Unknown,48.8733946,2.2522407,bench
Unknown,48.873338,2.2522727,bench
Unknown,48.8733084,2.2522776,bench
Unknown,48.8732764,2.2522714,bench
Unknown,48.87353,2.2512488,bench
Unknown,48.8735421,2.2513467,bench
Unknown,48.8735362,2.2512989,bench
Unknown,48.8683523,2.2457063,bench
Unknown,48.8683598,2.2456651,bench
Unknown,48.8683655,2.2456262,bench
Unknown,48.8683737,2.2455792,bench
Unknown,48.8684147,2.2453446,bench
Unknown,48.8684052,2.2453985,bench
Unknown,48.8683966,2.2454441,bench
Unknown,48.86839,2.2454891,bench
Unknown,48.856551,2.2664307,bicycle_parking
Unknown,48.856505,2.2664132,motorcycle_parking
Unknown,48.8560396,2.2723967,bicycle_parking
Unknown,48.8533377,2.2773269,bicycle_parking
Unknown,48.853085,2.2769316,bicycle_parking
Unknown,48.8568074,2.2787891,bicycle_parking
Unknown,48.8561811,2.2719742,bicycle_parking
Unknown,48.8571516,2.274388,bicycle_parking
Unknown,48.8567643,2.2757873,bicycle_parking
Unknown,48.8568474,2.2759772,bicycle_parking
Unknown,48.8567282,2.2760713,bicycle_parking
Unknown,48.8562751,2.277567,bicycle_parking
Unknown,48.8547744,2.2790757,bicycle_parking
Unknown,48.8574224,2.2817777,bicycle_parking
Unknown,48.8622896,2.2819491,bicycle_parking
Unknown,48.8603595,2.2807863,bicycle_parking
Unknown,48.8613264,2.2807061,bicycle_parking
Contre Allée,48.8355259,2.3338809,restaurant
CCF,48.8278677,2.3262637,bank
Unknown,48.8599814,2.2856738,bicycle_parking
Ferrus - Saint-Jacques,48.8314299,2.3408313,bicycle_rental
Unknown,48.8511976,2.3984595,recycling
Unknown,48.8420659,2.2740667,bench
Unknown,48.8420484,2.2741143,bench
Unknown,48.8419948,2.2742487,bench
Unknown,48.8419332,2.2744029,bench
Unknown,48.8419138,2.2744495,bench
Unknown,48.8401134,2.2750443,bench
Unknown,48.8400918,2.2750262,bench
Unknown,48.8400715,2.2750034,bench
Unknown,48.8400411,2.2749873,bench
Unknown,48.8400243,2.2749706,bench
Unknown,48.8400115,2.2749558,bench
Unknown,48.8399899,2.2749377,bench
Unknown,48.8399647,2.2749109,bench
Unknown,48.8399426,2.2748901,bench
Unknown,48.8399215,2.2748767,bench
Unknown,48.8328702,2.2993371,bench
Unknown,48.8328411,2.2993699,bench
Unknown,48.8328097,2.2993706,bench
Unknown,48.832766,2.2993773,bench
Unknown,48.8327263,2.2990105,bench
Unknown,48.8327541,2.2989079,bench
Unknown,48.832781,2.2988898,bench
Unknown,48.8328217,2.298914,bench
Unknown,48.8328508,2.2989395,bench
Unknown,48.8328808,2.2990132,bench
Unknown,48.8329214,2.2990501,bench
Unknown,48.8847534,2.3454034,bicycle_parking
La P'tite Fringale,48.8811234,2.3431723,fast_food
Barbot,48.8807613,2.3412604,restaurant
Sushi Shop,48.8786643,2.3398537,fast_food
Unknown,48.8921861,2.3618834,bicycle_parking
Unknown,48.8931319,2.3618096,bicycle_parking
Unknown,48.8932629,2.3619594,bicycle_parking
Unknown,48.8932112,2.3619569,bicycle_parking
Le Ventura,48.880328,2.3405838,restaurant
BRED,48.8796664,2.3402402,bank
Unknown,48.8561564,2.2654177,post_box
Unknown,48.8446071,2.3476322,bicycle_parking
Unknown,48.8832707,2.3128385,recycling
Unknown,48.8831494,2.3124996,recycling
Unknown,48.8954493,2.3203981,drinking_water
Unknown,48.8955143,2.3206764,bench
Unknown,48.8956003,2.3209651,bench
Unknown,48.8953054,2.3197588,bench
Unknown,48.8953146,2.3197883,bench
Unknown,48.8953512,2.3199019,bench
Unknown,48.8953578,2.3199522,bench
Unknown,48.8955489,2.3206623,bench
Unknown,48.8955611,2.3206164,bench
Unknown,48.895547,2.3205701,bench
Unknown,48.895474,2.3203458,bench
Unknown,48.8954705,2.3202828,bench
Café des deux gares,48.8932084,2.3163926,restaurant
Unknown,48.8711361,2.3505405,drinking_water
Unknown,48.8512389,2.3619204,bench
Unknown,48.8512642,2.3619466,bench
Unknown,48.8512925,2.3619687,bench
Unknown,48.8513578,2.3619482,bench
Unknown,48.8513812,2.3619288,bench
Unknown,48.8514515,2.3617665,bench
Unknown,48.8514725,2.3617521,bench
Unknown,48.8515003,2.361729,bench
Unknown,48.8515237,2.3617115,bench
Unknown,48.8515495,2.3616934,bench
Unknown,48.8515462,2.3616626,bench
Unknown,48.8515371,2.3616311,bench
Unknown,48.8515151,2.36162,bench
Unknown,48.8514904,2.3616378,bench
Unknown,48.8514612,2.3616586,bench
Unknown,48.8514383,2.3616746,bench
Unknown,48.8513966,2.3616656,bench
Fast Balard,48.8370562,2.2792648,fast_food
Come a casa,48.8642031,2.3864336,restaurant
Kydam,48.8634912,2.387254,fast_food
Zagros,48.8636533,2.3870566,restaurant
Unknown,48.8551846,2.2377648,bench
Unknown,48.8552066,2.2378007,bench
Unknown,48.8552349,2.2378136,bench
Unknown,48.8553141,2.2377678,bench
Unknown,48.8634722,2.2524309,bench
Unknown,48.8634727,2.252202,bench
Unknown,48.8634737,2.2522964,bench
Unknown,48.8634737,2.252375,bench
Unknown,48.8634743,2.2520187,bench
Unknown,48.8634753,2.252091,bench
Unknown,48.8634784,2.2519471,bench
Unknown,48.8638856,2.2524492,bench
Unknown,48.8461333,2.2556527,bench
Unknown,48.8461396,2.2557404,bench
Unknown,48.8461678,2.2556186,bench
Unknown,48.8461935,2.2555941,bench
Unknown,48.8462451,2.2556382,bench
Unknown,48.8462528,2.255597,bench
Unknown,48.8463034,2.2554516,bench
Unknown,48.8463294,2.2554321,bench
Unknown,48.8465142,2.2553839,bench
Unknown,48.8465886,2.2554379,bench
Unknown,48.8466178,2.255447,bench
Unknown,48.8466605,2.2553905,bench
Unknown,48.8466859,2.255351,bench
Unknown,48.8467317,2.2524761,bench
Unknown,48.8468217,2.2524787,bench
Unknown,48.8472909,2.2552411,bench
Unknown,48.8472912,2.2552943,bench
Unknown,48.8472921,2.2552068,bench
Unknown,48.8472939,2.2553362,bench
Unknown,48.8472942,2.2553776,bench
Unknown,48.847296,2.2553988,bench
Unknown,48.847298,2.2554736,bench
Unknown,48.8472983,2.2554439,bench
Unknown,48.8473001,2.2555141,bench
Unknown,48.8473123,2.2552028,bench
Unknown,48.8473327,2.2552001,bench
Unknown,48.8473427,2.25448,bench
Unknown,48.8473541,2.2552014,bench
Unknown,48.8473707,2.2552014,bench
Unknown,48.8473856,2.2543827,bench
Unknown,48.8474537,2.2540602,bench
Unknown,48.8474679,2.2543057,bench
Unknown,48.8474947,2.2540734,bench
Unknown,48.8475282,2.2540812,bench
Unknown,48.8475621,2.25408,bench
Unknown,48.8476082,2.2540488,bench
Unknown,48.847609,2.2543098,bench
Unknown,48.8476622,2.2543547,bench
Unknown,48.8477018,2.2544081,bench
Unknown,48.848367,2.3596821,bench
Unknown,48.8483432,2.3595654,bench
Unknown,48.8483132,2.3596184,bench
Unknown,48.8482046,2.3596124,bench
Unknown,48.8931375,2.3466053,bench
Unknown,48.8930691,2.3465711,bench
Unknown,48.8930515,2.3466375,bench
Unknown,48.893109,2.3466043,bench
Unknown,48.893096,2.3466583,bench
Unknown,48.8931143,2.3466828,bench
Unknown,48.893184,2.3468404,bench
Unknown,48.8930284,2.3467498,bench
Unknown,48.8930857,2.3467837,bench
Unknown,48.8929907,2.3467264,bench
Unknown,48.8929587,2.3467083,bench
Unknown,48.8929159,2.3466828,bench
Unknown,48.8928791,2.3466603,bench
Unknown,48.8928416,2.3466409,bench
Unknown,48.8927854,2.3466067,bench
Unknown,48.892742,2.3465822,bench
Unknown,48.892679,2.3463083,bench
Unknown,48.8927008,2.3463562,bench
Unknown,48.8926845,2.3464246,bench
Unknown,48.8926477,2.3464353,bench
Unknown,48.8940547,2.3498287,bench
Unknown,48.894082,2.3498387,bench
Unknown,48.8940974,2.3498126,bench
Unknown,48.8941043,2.3497821,bench
Unknown,48.8941111,2.3497502,bench
Unknown,48.8949675,2.3537866,bench
Unknown,48.8949287,2.3537759,bench
Unknown,48.8950155,2.3532656,bench
Unknown,48.8949794,2.3532589,bench
Unknown,48.8950054,2.3533709,bench
Unknown,48.8949688,2.3533601,bench
Unknown,48.8949582,2.3534641,bench
Unknown,48.8948414,2.3534433,bench
Unknown,48.8948515,2.353346,bench
Unknown,48.894919,2.3532535,bench
Unknown,48.8949035,2.3532984,bench
Unknown,48.8948123,2.3532274,bench
Unknown,48.8947753,2.35322,bench
Unknown,48.894766,2.3533172,bench
Unknown,48.8948035,2.3533199,bench
Unknown,48.8947947,2.3534258,bench
Unknown,48.8947567,2.3534218,bench
Unknown,48.8947475,2.3535224,bench
Unknown,48.8947373,2.3536257,bench
Unknown,48.8947285,2.3537289,bench
Unknown,48.8947634,2.3537377,bench
Unknown,48.8947739,2.3536371,bench
Unknown,48.8947841,2.3535318,bench
Unknown,48.8948334,2.3535412,bench
Unknown,48.8948145,2.3536438,bench
Unknown,48.8948057,2.3537377,bench
Unknown,48.8384346,2.3168869,bicycle_parking
Unknown,48.838299,2.3169432,bicycle_parking
Unknown,48.8382196,2.3171064,bicycle_parking
Unknown,48.8361382,2.3175023,bench
Unknown,48.8360941,2.3175386,bench
Unknown,48.8360393,2.3175976,bench
Unknown,48.8361426,2.3172727,bench
Unknown,48.8361625,2.3172338,bench
Unknown,48.836435,2.3173122,bench
Unknown,48.8363951,2.3172868,bench
Unknown,48.8363516,2.3173072,bench
Unknown,48.8363269,2.3173609,bench
Unknown,48.8363306,2.3174299,bench
Unknown,48.8363525,2.3174809,bench
Unknown,48.83639,2.3175027,bench
Unknown,48.8364324,2.3174856,bench
Unknown,48.8364573,2.3174343,bench
Unknown,48.8364589,2.3173753,bench
Ouest - Château,48.8361775,2.319394,bicycle_rental
Unknown,48.836847,2.3208913,motorcycle_parking
Unknown,48.8368311,2.3208444,bicycle_parking
Unknown,48.8368689,2.3215029,motorcycle_parking
Maine - Jean Zay,48.8379888,2.3224383,bicycle_rental
Unknown,48.8678951,2.3648631,compressed_air
Rex Club,48.8705803,2.3473378,nightclub
Pharmacie des Jardins du Palais,48.8931392,2.3138666,pharmacy
Unknown,48.8878869,2.3072503,bicycle_parking
Unknown,48.8887674,2.3095389,bicycle_parking
